,text,label
20, Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
21," Want sex, no payment? Text us on 08001178508 ",1
22, wh0cd1254828 Bellza rx mega_dox SEN - VIP-PERSONS- ONLY for you! CALL NOW on 040 539997XX with a valid email address - i am now in Melbourne and unable to receive,1
23, Call(1-866-813-5133)- 4/25/03! Phone # 1-866-813-5133! Text # 1-866-813-5133 - Only TEXT MESSAGE! Call,1
24, Don't miss the next Black Friday ad [02/16/03 23:59:00] http://www.nakedpics.org/blackfriday.php?id=54872#! ,1
25, Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
26, xmas and spoil TE! xmas bring the spicing! xmas be naughty! xmas good times! xmas be nice! xmas be great! xmas be emotional! xmas bring the celebration! xmas bring the fun!,1
27," Have you got the mGT? Ã‚Â£1,000 Bonus! Text Hi to 4688816 to start your textgps! MTS AUTO Text to 6966832 to collect your polyphonic ringtones.",1
28," Get 2 get laid on text message! Offer is valid for use bt 4 AN UNLIMITED MULTITLE CASUALTIES! Text 08008984618 to collect M7NQP, 150PPM TEXT M",1
29, Fix your cellphone(s) on a new handset is an option! Text Ã£t to 07789606000 to start help. Text Ã£t@220.67.235.34 to get help. TEXT TONE SMS,1
30," GET YOUR TEXT MESSAGE NOW, ",1
31," LiveChat! Text 6788890 hace sape lo mejor. No hay datos. Login con nombre personal@61123. YES, it's a live chat! Text a8f769 on your phone to",1
32," Xmas Offer SNOWBALL! With the holidays thus far, who's got the free skis? Call 0800262244 or give us a call on 08010382326 ",1
33," Now On sale! Save 20% on all NN phones: 3,999,007 pre-paid minutes, 1000 text messages, unlimited 3G, online shopping and much more! Text the NN Text MESSAGE: Text PASS to",1
34, Will you be 22% off the total price of the 3rd frame for the 1st time? - Cyber_Chic Straight Talkers (C.O.D.O.K.C.4) Texts Pass to 69688 If,1
35, Unblock BBC iPlayer with your phone! Want 2 make your BBC iPlayer an internet wall! Phone 07734312115 ,1
36, Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
37," Xmas Offer Text to: 67866, 681376, 6733948, 6765764, 6745873, 6545364 ",1
38, ,1
39, Email me Text T&C's and Privacy Policy - http://www.satiresatire.com/terms.html ,1
40, Text 4094 to 09817 to start a number. Text 88998 to 09817 to start a number. Text 09817 to 09817 to start a number. Text 09817 to 09817 to start a number.,1
41," Get Your Mail from Rakuten! Txting AT&T 4nably 2 get your mail at toner papermail@apac.com.au. Text for call! APAC6JIJX, 900N4V9S",1
42, Bump is a phone with a mute support - whats the best way to mute text messages? ,1
43, u don't need a code to get into your phone? need a code get your code at http://www.ftp.pemu.net/ftp/...orri.txt Text Nt. Txt no. Ã,1
44," Alot of people seem to have been wondering what this phone is and how to use it. Have you heard of the slick bait game of many years ago? Well guess what? It's back, the very old text-phone-game, and",1
45, Welcome Txt to Txt to TAXI to WESTMORLAND! VOUCHER RATE 15p ACROSS THE CANALS AND MOONIES Txt to 69888 to collect your polyphonic ringtones. Go,1
46," Or us, No 9123 URGENT! You can win a Ã¥Â£2,000 runner up reward on 2/06/03! this is the 3rd attempt to reach YOU! call 09066362231",1
47," Available for a new string of 8 to 12 months from 21/03/02. If you are interested in this job w/o too much zen, u need to apply before 4 th November. Pay me however you want bt text msg",1
48, Give me the day - now TEXT PASS and WIN 1000£ for a girlfriend! ,1
49, Email and AIM message yes for any kind of issue please texting ROSE to 20888 ,1
50, Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
51, Hello I received the paypal pay by phone message to spend my NEXUS on the phone was stuck on the phone and had to go to my PC. Please read the details here: http://www.axyles.co.uk/index,1
52," There are 4 builders vater to make a yam vino fundator. Big idea wpv or vinnie orvn? bt WINEVINE TO 69888 OR VINNIE, EXTRAORDINARY VIN",1
53," Hello! My ex phoned this morning and asked me to text her so please wait here for no later than 8:20, Txting GRAVEL to 69888 Nt. ec2a. 31p.msg@150p TEXT",1
54, Text 5050 to O2 to cancel their next delivery Order now! Get the most out of your 15mins of free texting! Text 4038 to 0532380 to cancel their next delivery. SMS now! ,1
55," An e-mail from Mr R.Silva to Yves Ducros: ""Dear Ducros, I am very happy that you are now no longer in business and that you have now discontinued your service. Please stop using my name. I am",1
56," On 07/01/02 we screed on the meat, now how about this is the best way to kick the dog? My partner and I have a story to tell you every time we text. Like it? Then click on the report button",1
57, Your email address has been removed. Text for more info ,1
58," Text PASS to 69668 to collect your pending calls. All calls (phone or PC) pending will be valid for 8 hours. Yes, I agree! FULL HELP ",1
59," Cant afford another Ã§$5,000? The free Ã§$2,500 Money For The Family - Upgrade Pack is for you! Ã§$15,000 offer includes poker chips! go to http://www.e",1
60, Text PASS to 69667 to collect your polyphonic ringtones. Text PASS to 69872 to collect a monophonic ringtone. ,1
61," Need your CABLE SERVICE NOW? We've got one of those all-term phones For the full range of your choice, CALL 07905705105 or text DISCIPLINE - Following any text or call will return you to the main menu",1
62," Hi, I am a mobile phone buyer and I cannot wait for the new phone I'm looking at having. the best option is to buy it outright. I want to keep my mobile number as it's a gift and I'm sure it won't",1
63, ItÃ¢â‚¬â„¢s your turn to win a BIG WIN! just put in your phone number and i can try to call you soon! THis is the 2nd attempt we were trying to call YOU.,1
64," Spic and span, ch as if you were a big guy, and you was madly in love, you was in a party, think about the night before, the night you came to bed, the night you cotgard. you was",1
65, TEXT PASS TO 86578 to collect your Ã¥Â£50 call-back prizes. NO GPRS CHARGES APPLY ,1
66, If you want a verbal / written survey about your business please read the survey instructions at travis.co.uk or go to travis.co.uk/scancarti ,1
67," For calls over, dial 07130784440, extract 6,8,8,7,7,6,6,6,6,6, A6,0,0,1,1,1,2,3,",1
68, How is the weather today? This week's offer is to win a super deal free phone upgrade! leave a message you want to win at 7174904722 I will return to contact you soon! Text pass - text message is the one way,1
69," If you need any help with your Tunes - then text 07549566588 or call 07557558876 for any help at all. Mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller prize on",1
70," 7/05/03 I won a polyphonic ringtone that I will send you to my boss. - Thanks for the help. - Ok? Cell: 078797350 Text to: 0753326683, 07533",1
71, Text DRAW TO 0788074500 to win a full demo with a £25 card! LIVE QSO with the telco FAITHFAR. Text RELEASE TO 88252 PRICE 12.88 R 200 ON SUNDAY 14th NO,1
72, Text PASS to 69669 to collect your polyphonic ringtones. QUESTION: Ã‚ÂªWhat should I text to get the money? ,1
73, Text PASS TO 68701 for a Ã¥Â£500 cash prize! Text PASS TO 87869 to collect your polyphonic ringtones. Regular gprs charges apply only. Enjoy your tones ,1
74," Text PASS to 78224 to collect your multiple telephone directory services! 2 Popular Calls sincs and phs applications. Enjoy your calls! SUM 09066362231, 78224, 09066362231, 7932",1
75, Text PASS to 69669 to collect your polyphonic ringtones. Needs to be answered in a few min:text PASS to 69669 ,1
76, Text PASS to 77343 to claim a $100 oakley gift voucher for the first time ever. SMS Type B ,1
77, Text PASS to 69999 to collect your polyphonic ringtones. Text PASS to 69749 [text pass] to collect your polyphonic ringtones. All texts must be sent to 69999. All texts need to be sent to 6,1
78, Text the word PASS to 088612663000 to claim this weeks v-w-o which includes a VIP accommodation and so much more! 1/48th scale! Please text the word SKILL to the number or call 0906636,1
79, TEXT DO NOT REACTION TEXT MESSE GASKIN MULTI ,1
80, Text CALL TO GET OUR NEW WEEKLY WONDS OF GOSHI!! Text to8213 to collect your sexy new jewelry. Text to 8677 to claim this weeks prizes. Text to 8676 to collect your sexy new jewelry. Text to,1
81, Your Ã¥Â£250 - Ã¥Â£1200 of Singtone premium edition rings come FREE to Tpks with your Ã¥Â£100 Ã¥Â£200 deposit. Pas cher. C,1
82, RINGtone Signature Offer [TRENDING: Joakim Fuast] Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
83, YOUR TEXT MESSAGE IS GONE ,1
84, Hi noob here one of the first things i get on my 10 minutes is: U can win Ã¥Â£100 of Music Gift Vouchers every week starting NOW txt the word DRAW to 87066 TsCs www,1
85," Hiya, It's good to know you can enjoy the app as much as you want. We'll keep on the going really ;) One of our best friends and we've teamed up to bring you the best of the best in messaging for the iPhone",1
86," LOL, so are our grandmas. ",1
87," We are glad you've been able to win your week's bonus. If your prize is not claimed by Friday 15th October you can take advantage of our free SMS number to collect your prize, text please to 28999 and the number will be displayed",1
88, We have a good deal on some rare audio cartridges for £5.99 per cartridge. Please text 50007 to pay for them at you PC phone. Your PC should be set to show the 'GOOGLE' button. SNOWBALL,1
89," We are happy to offer you the opportunity to win Ã¥Â£1000 of the latest Vouchers - PayDirect, which includes a free ringtone for your Ã¥Â£1000 Ã¥Â©phone.",1
90, We designed the Polyphonic ringtones Ã©Â±15. They are based on some great choral and orchestral arrangements. Ringer vfx Ã¥â€šÂ¢â€šÂ� and Automatic V,1
91, TEXT PASS to 69669 GREY YOUTH CLASS 2 @R.PROMATE.CO.UK Txt 56492915 ,1
92," TEXT STOP TO 80727 to stop texts, get your covers ",1
93, My son loves this one good luck ,1
94, Thank you for your contributions to TalkTalk and your loyalty to the Board. Take care and have a Good Sunday! You can now apply to join T-Mobile's CarPlay Premium for 5pw. Visit T-Mobile WEB here: www,1
95, TEXT PASS TO 69669 TO COLLECT YOUR POLYPHONIC RING TONE TO 47252 MlR W OT O T M M tt L D W F O R K R W A Ã¥Â£0,1
96, Today +3 weeks - for a $11.00 savings on your new Samsung Galaxy or Ã¥Â£5000(plus Ã¥Â£100) - only text SAGE if you would like to sign up. Questions?,1
97," 24 Hours 1st Player to win it! You win a Polyphonic Clapton's Ringtone. URGENTS 7507, T4, Extra 40mins Text MESSAGE: Text PASS to 69669 to collect your Poly",1
98, Hi topman. I have an en-suite/play room at my place but i am needing some help with the volume of my room. I have a couple of 4s and a 6s and they have quite a narrow acoustics,1
99, Text pass to 138196 to claim your invoice from you local 16 yr olds. ,1
100," The following texts will appear in the newsletter box every third Monday, Tuesday and Friday. A-Z. O-Z The text is and you can copy. You will have to log in to view. It does not matter how it is shown to",1
101," Hello and welcome to my website! I can divide your prize for you With this promotion, I have a 5% special offer - I will be disclosing my sales figures for this weeks offer. This promotion is available to all members, please take a look",1
102," It is the 4* Costa Del Sol season and we have a trick to collect your prizes.This weekly calendar is now on sale. Buy from instacart, paypal or any of our stores and we will send you out your winners, for",1
103," We are starting an online game based on simple terms and conditions to attract all interested parties, text the word GAMES to 80787 for GAMES ",1
104," Teens get a FREE txt from T&C of ages 16.150 per month of premium price at the Forum. To claim or stop texts, txt STOP to 80062 ",1
105, We have a unique opportunity for you that will show how to win Ã¥Â£75 Reward Vouchers. Speak to Ã¥Â£400 cash back at Ã¥Â£300/20 Secs or ,1
106, Your choice of the scar i will give you every week. Text Ã¤Â¶11Ã¥Âžo on 87076. Text me on 80062 ,1
107," Hot Selling Spooks, Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic TEXT M",1
108," Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",1
109, EVERONARIANWINTER RULES and WIN A STEAK ALLOWED OF £20+BUCKS. TEXT SGT a5sjmfz on the phone or SMS to i1sswt.nts000,1
110, 0079493068282639 + A PREMATURE DOUBT TO KEEP TEXTING BABY ,1
111," Brought to you by e-tlep take a look at www.e-tlp.co.uk FORUM ENCLOSED IF YOU HAVE ANY QUESTIONS PLEASE CONTACT E-TLEP, WE DO NOT GET PAYMENT FROM",1
112, MUMI ( 738A35 ) has won Ã¥Â£5 from Inflate Dummy Vouchers which tied with Sandra McQueen - Win $5 in 1 Vouchers from the KFC range Orders placed before,1
113," Hi, your text message here is now clocking us up at Ã¥Â£100 from you. Can for now we Ã¥Â£1.00 per miniscule text message. Please go to the text message page",1
114," Advertising Scheme, The Voucher Holder if you download this txt, you have been entered into a competition with the Voucher Holder and I hope you win! Texts available 27th October at www.ea.com Toll Free 1-",1
115," Chorus Dance Nights on January 15th, at 8pm. $1,000+Voucher Giveaway Text SPOOK SPOOK to 7086 zed 0830000287772p Text MESSAGE: M LAD",1
116," Hello, We are locked out for Voucher Holders. HOWEVER, please try again. You will soon be able to login and claim your Vouchered item. In the mean time please make sure you have paid your Vou",1
117," Saturday Oct 31st, 09:30 - 14:00 hrs. Litton Road, Middlesbrough, TS4 6EB. Phone 08453362560 or 08458924863. Ts&Cs apply. Please do not call",1
118," Catch up and start your Halloween collection now with an all new Halloween collection from Tavian. Collect four packs and unlock all of the new Halloween-themed toys from the show's promotional campaign. There are now more toys in this collection, including the new",1
119, CALL TOLL FREE TO 675500 CALL NOW TEXTS TOLL FREE TO 675500 ,1
120," I am so glad to hear that you are able to make use of this opportunity. It is good that a lot of people can utilize this opportunity. To be successful as a market leader and have access to these resources, it is very important to be",1
121, 22/F is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468 TEXT MESSAGE,1
122, Chai tea for your lunchtime Voucher! Text THE VOUCERY NUMBER to 19424 Get a chance to win BIG time! Text THE VOUCHER NUMBER to 19424. Text THE VOUCHER NUMBER,1
123, Sweetwater's 1st ever L'oreal Ultra Shine mascara. $49.99/1 in 5 DAYS SMS ,1
124, Play the best online STOHP free. Send SMS STOP to 088776255561 to get 1200 matches in the game and win 1000 coins. http://www.ringin.co.uk/super_hackers All U can do,1
125," Tailshock Halloween Collection: Tailshock, a new collection of musical horror games for the advanced players. Rejoice! Elegance, Colours, Wines, Beloved Music & Halloween costumes are all there, plus a huge",1
126, ÃœÂ€I win $12.50/week Ã�Â�. Use the code Ã�Â� to SAVE Ã¥Â£8.50/week ,1
127, THE SUPER MOBILE SPOT FLICKER IS ON ITS WAY ,1
128," You get a daily deal from Magenta, you get a daily deal from Magenta, you get a daily deal from Magenta, you get a daily deal from Magenta, you get a daily deal from Magenta, you get a daily deal",1
129," Valentine's Secret message: 0943694574. SAE, TCs, POBox334, Stockport, SK38xh, CostÃ¥Â£1.50/pm, Max10mins TEXT MESSAGE",1
130, RULES text all text messages: 072372887409 ,1
131, I am a cosy heart girl who loves Christmas and buying my family whatever they need. Part of my Christmas-hopeful-going-to-Hothouster (now back to Harry Potter) was getting each of my family their Christmas presents,1
132," FED UP! Ã¥Â£75/month, 3 up, $6.99 YEARLY. Need a punctual. Text 081218752512 to 7149847 KURT LEAVE YOURSEL",1
133," Ã¢Â‚¬Â¦ Juraa, the first app to measure the kids IQ. Simulate their IQ, memorise the words that come from their teeth and read them back. Phone call to Juraa Text",1
134," Ex-strangementy,the age of the Internet,and the most confusing,snooping,&creepy of all time, SUSPENSION AGE, phone 076115311938.00.00.",1
135, I am trying to get a coworker around to giving me a massage but I don`t know if that will be possible. Text me and I will give you a free massage. ,1
136, 25% OFF all Reggae & Bass music from http://www.pimpstyle.com/s/resuming/a_5481_2/#utm_source=%22pimpstyle%20&utm_medium=b,1
137, Thank you for your very... Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468 ,1
138," Please send this text message to all your pals on this account with your friends email address.(in case your friend has a busy or busy phone, you don't want to use a mobile phone. THE COLLECTOR MUST be at least 14 or over",1
139, now the new Ã¢â‚¬â€œBurn It! Ã¢â‚¬â€œ Ã¢â‚¬Å¡s Paid Online Premium Upgrade Ã¢,1
140, I'm ALLEGRO. I'm a nice guy who works hard. Text message to 09119088688. Or Chat to me. Text Message : 0010DESIREText Message : 09212688888888888,1
141," Help them win a weekend Ã¢Â€ÂœAcrobaticÃ¢Â€Â� for $500 in Casino Cash at the Casino in Waikiki, Ultra Hotels, Virtually Attached Homes. We have Nightly",1
142," CYBER BLOG > LONDON TECHNOLOGY WEEK > LEARN MORE > DETAILS > ITEM #316. BTW, I am a lethel> dslr guy> I don`t have to ask about that.",1
143, 828000`AÃ®Ã®Ã®Ã¢Â»Â‚Â¦Â‚Â¦Â�Â„Ã»Â»Â» SOÃ»Â»Ã®Ã»Â»Ã,1
144," Surprises in the way your friends will think and what they think then send me text message for the peppy feeling. SAE, TCs, POBox334, Stockport, SK38xh, CostÃ¥Â£1",1
145," Just one word to say ""Hello from your friends who are already friends"". Please add your number to text and they will call you. You can also tell them if you have a tooth now so that they can call you. Message is: Ã",1
146, I OFFER RELAXERS & COFFEE IN MESSAGE. ,1
147," IHH Needs your Products In Stock In This Order Table. N/A Text Message: Hello, I'm selling! Seriously, I'm getting sick of this Chat. Save $$$ with a discount by texting. 0801391612932 -",1
148," Filly & Child Rental Toilet Call now 08732213257 Just $0.50 per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0873..k ",1
149, SEE U IN GARDEN OF DIAMONDS OR HARDWARE. Click toActive. ,1
150," hot live fantases call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k ",1
151," Stolen tickets in EACH ROW. One man and 12 platforms at Liverpool, Seville, Gdansk, Brest, Nice, Maribor, Wroclaw, Bologna, ChÃ¡vez, Madrid. P",1
152," i call you and you know me too, pimpin out my home & have it all show-offin. Txt me for a collection, i walk, drive, talk and love you. text me or pls call 089028",1
153," i love you text message to 86684, Your prediction of happiness will be delivered in a timely manner that you will say YES. Please fill in the captcha and your message will be sent to a 99% probability. See the letterbox of the",1
154," 50p of lead for 1 instalment of the best authentic jewellery in the country ! Call 08623208753 Now toClaim. SAE, TCO, POBox312, Birkenhead, SK5kbX,",1
155," I would like to come to thiÃ¥Â£palace and be 1.5th King, 2.5th Ladies and 1st ladies, I should have a 1.3m ballroom & a 2nd floor ballroom",1
156," FREE TAKE A LOOK DOWN AT ALL YOUR THINGS! We have an exciting new business opportunity for our english speaking clients. Thanks for your interest, we are going to be opening for a fresh member of the team this November. Please contact me with",1
157, EastEnders is 360 only with all your loved ones. Call 03456040781 and 09126801666 now to claim. #weekends ,1
158, The Q&A for the website to get to know you better. Click HERE to TS... Like us on Facebook: www.Facebook.com/wowsserv. Join our twitter: www.twitter.com/wowsserv Join our We,1
159," EXIT your house with a free, killer, classic txt message, email, sticker, txt card, SIGN UP! ",1
160, Advantages of using the Fmf FUSH style for makeup with your face. I'm a makeup artist AND my makeup looks great at the same time. ,1
161," I wonder why i'm so obsessed with boobs, a woman's boobs are magical! Just a year ago i thought they were the best thing i had in life. But now i'm addicted so much so i have to cum alot to the woman i",1
162, 08522732358 call 07987261267 ,1
163, HOTTEST SPOOKY SPINS call now 8774086010724p per print ,1
164," I like to have fun with girls TTY 08712460324 text to 08712460324 in 6 months or 90 days. Reply to the text message, but don't reply back with the phone number. Make sure to give a number",1
165, to call me please 08688998283 calzow.calzow.com STOP? Text STOP FRND to 08988616451 ,1
166, i met this girl on cam with her in her car and we fucked her until she passed out. You can see more of her at www.ex.net/forever.html ,1
167, Request an escort for a night with me in Croydon 08007234389 OR use my cam. Just call 08523998871 (talk to me) ,1
168, i want to put a happy face on your face at a club when you think that you're dancing or watching a movie or watching tv. To stop texts call 07610392861 (nat rate) ,1
169, Did you know that the people in your life have the power to change your life. Send STOP TO 686306-3078 ,1
170," I want to be eaten by you for the night, you must leave it to me. Delete THE ",1
171, I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate) ,1
172," ...either way you will find me at my friend, her. NOW STOP TEXTING ME-88895 WAIT, STOP TEXTING ME-88895 WAIT, STOP TEXTING ME-88895 WAIT, STOP TEXTING ME-888",1
173," chat with the leprechaun, he says hi and says hi to you. POST ",1
174, Mr. Fontaine asking you to send a txt message. Once received send this message to 067979526178 txt 077299457660 ,1
175, Thanks for all your support. You guys wanna know who i am? Check my Tumblr and better yet click my thumbnails. I love u. -Pinkies ,1
176, [ ] ,1
177," Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",1
178," Hello we have a fantastic opportunity for you to be one of our special agents-call 07485641291 for more information about this agency, contact this number - 07912437554 (toll free): ",1
179, hmmross lm9(hannah&james) to join chat now 087134455701 TO STOP TEXT MESSAGES CALL 087134455701 (PLEASE NO CLEAR TEXT MESSAGES) TEXT,1
180, 4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt ,1
181, See you on the 16th of March. Text me on 0422963083 ,1
182, CALL ME AM I INTIMATED ,1
183, Text me right now to 08621231292 56611 ,1
184, I'd like other stories to read. Text message me my deepest darkest fantasies. I'm not in the mood now. Text my phone 11mths. Text my phone 11mths!!. Text my phone 11mths. Text my phone 11,1
185," Your job is to hide everything in plain sight, and all those who see you do is to shut up and listen. Turn off all your cellphones and phones, set your alarm to wake up when you're at work. If you wake up and",1
186," Dee What a disappointment, You will be sorry if you ever tried to get this court case started. I called you today at 6pm and after the first call you said you'd call me back after I said I wouldn't call you back and said",1
187," Hello, I am not going to kill you. Text me.. 08720774892 or 08720752907 as soon as possible. Text me 08720752907 or 08720774892 TEXT MESSA",1
188, I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate) ,1
189," Learn how to talk by stalking real people, wherever they are on the net with a pay Permnet. Remember to put on that cologne. Bring the right glasses. ",1
190, 5mths of Orange Line rental and latest camera phones 1s per week FREE ,1
191, Yes 4e3/10*0ppt rates only. Text CLOSE CONTACT ,1
192," 7963338585 Is your 3mths telephone line in a financial crisis? Text me 08088896039 and I will arrange to switchover to your network. To stop any messages, call 07939240988 (L",1
193," This is all the texting you've been allowed. I actually know a lot better when I'm with my favourite people. I'm exept for my friends. They're all texting about me. I'm texting a lot, because I have to!",1
194, DUH ,1
195," I'm a lesbian. Don't worry I'm not from a big family but my parents are very close and I'm very close to them. I have very few friends. But I'm very open to make new friends. If you are, just",1
196," you want me to talk to you, are you free till 10.00pm? Text 08922191217 to PLEASE SEND STOP. N/A NO NO NO ",1
197, for fun i want to play a stupid game in the dark. ,1
198," Your phone is dying on you! it is literally killing you. Send STOP: No, no, no, stop. Change your number. Then restart the phone. Try to use the phone again. It may work. Text 006877 now.",1
199, reply 1mths to DJ BELLY. ,1
200," Bob, I am guessing that you were expecting a post with your name and number so I can call you and obviously sign you up. Hmmmm. What is your number? Text me ortext to 08712460324 (nat rate) TEXT",1
201, I'm up for the Bigger Dick You BETTER CALL ME 08712460324 Textmate 4 free! FREE ,1
202, Receive exclusive news message's 9pm till 5am free on 07 july to mine it weekly. We'll send you free 6pm and 7am prints. We can email you 7-12 pm each day and send you a free copy of,1
203, Please ask me [ami.com.sg] Yahoo! Messenger 08213.6618703 Today's texts for man who had sex for 3 days: N/A Today's text input by man who had sex for 3 days: 0 means,1
204, I am a 26 year old domestic security officer. I am available for this service if you have a complaint you want to speak to someone with an honest attitude when you contact me I will be able to investigate it to get to the bottom of it.,1
205, I'd like to see you waking up in the morning! Call now +442057591987 Text MESSAGE: I'd like to see you on the phone. Call me 09094646631 Text MESSAGE: I would,1
206," sex with a woman & big dicks. I'm going to be so much fun you'll have to wait and see. We're going to make you wait for me until my dick touches your pussy. Please call me 09109085018,",1
207," I really got tired of wanting to watch TV when you were watching TV but I love phone calls. My numbers are 0717551293 Direct Phone Book 18 yrs only. On my roll phone, when I am talking, you can call me",1
208," XVIDEOS.COM! Put your phone number in the text box and then press ""Get Ready"" to send me your phone number! Ex: Click here to get my number! Text to me at Cell 00.97.287.88",1
209," I'm a Girl with a Mona Lisa Face. If you see me, stop text messages. I'm also a Supereme.Call me 09076543340text 08712460324 ",1
210," Watch my movie, "" Dont' think I don't know what I like. Call 08712460324 (nat rate) ",1
211," To perform a CONVERSATION, contact: W1V1@yahoo.com.au ",1
212," I dream about being a cuckold, I wish to be a real cuckold cuckold, cuckold big cuckold cuckold. Really, I wish to be a real cuckold. I would offer to watch",1
213, Tel: 07730023441 Fax: 07744005520 08896347823 ,1
214," Please text 0887789201 091000938767 to improve balance, as i will reply with new information. 0750100 99104. I will be glad to get your number and call you back 091000938767.",1
215, Call 012-6163833 SMS 08701 975 8255 to hide text messages text 08712260365 to check texts ,1
216," Push your feet up, 'cause we're gonna get us a unicorn! Please call 08705506116 ",1
217, I'd like to list the top 10 most downloaded porn sites in the last month etc. text 08711402373 ,1
218," BUY A 5 $800 I5mth service from Moga Telecoms 08872807773 or 0673292824. The best prices on phone, internet and Internet services! The best cheap phones and web sites. With our",1
219, PDA 16MHD & GPS for UK & US 11MHD & GPS for 12MHD Skins and phones 14.5ksms for 11.5kms book now of course. Text Message with our Mobile App8 (0),1
220, Comment on this site and you will receive free delivery of your reply. Text's are free (no spamming). Text's here will go to me to build your book. Try my site. Text's are free. Text's are FREE! You,1
221, Text me if you find anything you like in my shop! text pm on my mobile! text me on my mobile! text me on my mobile! any phone you want when text pm! I will respond instantly! text pms free. text pm,1
222, I'm counting down the days & now I want to do what nobody has done before. You are a gift to me. I have been looking for you for a long time. My secret is that you fell for the wrong person. You are not,1
223," I don't have enough time, let's chat on this line. Text message 10 duran@oozymoviemusic.com ",1
224," I currently have an hour of my best work in gotchas. Call the operator 09349062973, can 15mths only. The cat's out of the bag. Text me. ",1
225," A life changing experience. Text me to start your text application. Text me to start my text app, no chargesjust start texting! Fixed 8pm but text app works all night. text me: 09262557515 TEXT MESSAGE",1
226," *4pits on Orange's 5th anniversary, new phone, a new camera & tons of new software! If you're in the UK please call 08008289070 or SMS 08053384087 ",1
